ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Examples_Count,Examples_Count_Log
orya1242,Orya,,-2.76483,139.89,orya1242,,1,0.0
dumb1241,Dumbea,,-22.0947,166.531,dumb1241,,1,0.0
patt1248,Pattani,,32.6963,76.5966,patt1248,,3,1.0986122886681098
pila1245,Pilagá,,-25.0058,-60.1537,pila1245,,4,1.3862943611198906
pitt1247,Pitta Pitta,,-22.7952,139.983,pitt1247,,1,0.0
afar1241,Afar,,12.2281,41.8083,afar1241,,1,0.0
rawa1265,Rawang,,27.1027,97.0738,rawa1265,,1,0.0
salt1242,Salt-Yui,,-6.26519,145.021,salt1242,,1,0.0
seda1262,Sedang,,14.7793,108.027,seda1262,,3,1.0986122886681098
shos1248,Shoshoni,,41.0,-116.0,shos1248,,1,0.0
aheu1239,Thavung,,17.7655,104.229,aheu1239,,3,1.0986122886681098
pedi1238,Pedi,,-24.7993,29.4718,pedi1238,,1,0.0
sude1239,Sudest,,-11.5229,153.488,sude1239,,1,0.0
sund1252,Sundanese,,-6.89708,107.106,sund1252,,5,1.6094379124341003
east2346,Eastern Gorkha Tamang,,28.2213,84.9451,east2346,,2,0.6931471805599453
west2631,Western Highland Purepecha,,19.5392,-102.154,west2631,,4,1.3862943611198906
teri1250,Teribe,,9.067,-82.9631,teri1250,,2,0.6931471805599453
tern1247,Ternate,,0.80562,127.333,tern1247,,6,1.791759469228055
tibe1272,Tibetan,,28.3681,90.1872,tibe1272,,7,1.9459101490553132
tido1248,Tidore,,0.02461,127.746,tido1248,,3,1.0986122886681098
toba1266,Tobati,,-2.56434,140.71,toba1266,,2,0.6931471805599453
rata1244,Ratahan,,1.07592,124.858,rata1244,,1,0.0
torw1241,Torwali,,35.3101,72.5316,torw1241,,1,0.0
tsat1238,Tsat,,18.3192,109.336,tsat1238,,1,0.0
walm1241,Walmajarri-Juwaliny,,-19.7229,126.113,walm1241,,1,0.0
wara1290,Warray,,-13.0941,131.236,wara1290,,1,0.0
ware1253,Warembori,,-1.65941,137.566,ware1253,,1,0.0
warr1255,Warrgamay,,-18.5468,146.179,warr1255,,2,0.6931471805599453
wira1265,Wirangu,,-32.0,134.0,wira1265,,1,0.0
yany1243,Yanyuwa,,-15.7621,136.055,yany1243,,1,0.0
ying1247,Yinggarda,,-25.4446,115.58,ying1247,,2,0.6931471805599453
yiry1245,Yir-Yoront,,-15.1117,141.767,yiry1245,,1,0.0
zays1236,Zayse,,,,zays1236,,5,1.6094379124341003
kirm1248,Kirmanjki,,39.1636,39.4004,kirm1248,,4,1.3862943611198906
chim1300,Chimalapa Zoque,,16.6543,-94.6913,chim1300,,1,0.0
alya1239,Alyawarr,,-21.0427,136.835,alya1239,,2,0.6931471805599453
ewon1239,Ewondo,,4.21141,11.93646,ewon1239,,3,1.0986122886681098
kalk1246,Kalkatungu,,-21.0,139.5,kalk1246,,3,1.0986122886681098
kuku1273,Kuku-Yalanji,,-16.0036,145.188,kuku1273,,1,0.0
bamb1266,Bambili-Bambui,,6.10821,10.2233,bamb1266,,2,0.6931471805599453
pala1344,Palauan,,7.34138,134.476678,pala1344,,12,2.4849066497880004
gugu1255,Guugu Yimidhirr,,-14.9424,144.831,gugu1255,,2,0.6931471805599453
dyaa1242,Dyaabugay,,-16.596,145.388,dyaa1242,,1,0.0
kuku1280,Kuku-Uwanh,,-14.0756,141.724,kuku1280,,1,0.0
tika1246,Tikar,,5.87004,11.6104,tika1246,,2,0.6931471805599453
sant1451,Santa María Quiegolani Zapotec,,16.033,-96.0486,sant1451,,1,0.0
mesk1242,Meskwaki,,44.0,-89.0,mesk1242,,7,1.9459101490553132
aleu1260,Aleut,,52.1228,-174.29,aleu1260,,19,2.9444389791664403
busa1253,Busa,,9.91074,4.39929,busa1253,,1,0.0
bali1278,Balinese,,-8.35714,115.075,bali1278,,47,3.8501476017100584
nenn1238,Nen,,-8.62183,142.032,nenn1238,,9,2.1972245773362196
daka1243,Dakaka,,-16.2696,168.013,daka1243,,761,6.634633357861686
kara1499,Kalamang,,-3.47037,132.678,kara1499,,1056,6.962243464266207
phal1254,Palula,,35.5096,71.8421,phal1254,,2808,7.940227765145702
sida1246,Sidamo,,6.74176,38.3729,sida1246,,1178,7.071573364211532
dogr1252,Dogrib,,63.17,-117.25,dogr1252,,56,4.02535169073515
weee1241,We,,,,weee1241,,2,0.6931471805599453
tong1325,Tonga (Tonga Islands),,-21.17,-175.25,tong1325,,73,4.290459441148391
astu1246,Asturian,,,,astu1246,,22,3.091042453358316
braz1246,Brazilian Portuguese,,,,braz1246,,122,4.804021044733257
chag1248,Kilimanjaro Bantu,,,,chag1248,,95,4.553876891600541
tuki1240,Tuki,,4.64348,11.5353,tuki1240,,2,0.6931471805599453
norw1259,Norwegian Bokmål,,61.112,8.886,norw1259,,1,0.0
cypr1249,Cypriot Greek,,34.924591,32.978113,cypr1249,,109,4.6913478822291435
oldj1239,Old Japanese,,34.68333,135.8,oldj1239,,54,3.9889840465642745
clas1258,Classical Sanskrit,,,,clas1258,,1,0.0
pali1273,Pali,,24.5271,82.251,pali1273,,1,0.0
akaa1242,Aka,,11.2101,33.6524,akaa1242,,1,0.0
udii1243,Udi,,40.9,47.7236,udii1243,,6,1.791759469228055
oldt1248,Old Tamil,,11.0,78.0,oldt1248,,1,0.0
zapo1437,Zapotec,,,,zapo1437,,3,1.0986122886681098
nort2985,Northern Tlaxiaco Mixtec,,17.4806,-97.8349,nort2985,,2,0.6931471805599453
nobi1240,Nobiin,,22.8142,31.8376,nobi1240,,2,0.6931471805599453
osse1243,Modern Ossetic,,42.98,44.61,osse1243,,38,3.6375861597263857
grea1276,Greater Quichean,,,,grea1276,,2,0.6931471805599453
kang1282,Kang,,22.4373,100.671,kang1282,,3,1.0986122886681098
gunn1250,Gun,,6.48529,2.76767,gunn1250,,21,3.044522437723423
cung1238,Chung,,6.59687,10.4104,cung1238,,2,0.6931471805599453
uigh1240,Uighur,,43.88,87.38,uigh1240,,65,4.174387269895637
have1240,Have,,,,have1240,,3,1.0986122886681098
moha1258,Mohawk,,43.72,-74.66836,moha1258,,10,2.302585092994046
qanj1241,Q'anjob'al,,15.6846,-91.3043,qanj1241,,2,0.6931471805599453
ikal1242,Ikalanga,,,,ikal1242,,67,4.204692619390966
moss1236,Mossi,,11.95,-1.32,moss1236,,43,3.7612001156935624
nort3264,Northern Khanty,,63.7047,66.676,nort3264,,4,1.3862943611198906
fare1244,Vach-Vasjugan,,60.10378,79.873651,fare1244,,1,0.0
surg1248,Surgut Khanty,,61.25,73.35,surg1248,,2,0.6931471805599453
camp1261,Campidanese Sardinian,,39.0566,9.03935,camp1261,,4,1.3862943611198906
haaa1252,Ha,,-3.77873,30.4894,haaa1252,,2,0.6931471805599453
bang1341,Bangla,,,,bang1341,,58,4.060443010546419
naki1238,Naki,,6.62784,10.2378,naki1238,,1,0.0
kips1239,Kipsigis,,-0.35774,35.258532,kips1239,,80,4.382026634673881
maga1260,Magahi,,25.0915,85.3335,maga1260,,20,2.995732273553991
chey1247,Cheyenne,,45.5321,-106.659,chey1247,,7,1.9459101490553132
pass1249,Passamaquoddy,,,,pass1249,,14,2.6390573296152584
puyu1239,Puyuma,,22.643,120.996,puyu1239,,109,4.6913478822291435
coyu1235,Coyutla Totonac,,20.5447,-97.6852,coyu1235,,7,1.9459101490553132
cari1288,Caribbean Spanish,,,,cari1288,,2,0.6931471805599453
germ1281,German Sign Language,,50.8154,7.30478,germ1281,,12,2.4849066497880004
oldc1244,Old Chinese,,36.12,114.32,oldc1244,,43,3.7612001156935624
darl1243,Paakantyi,,-32.7021,142.695,darl1243,,3,1.0986122886681098
swis1247,Central Alemannic,,47.0516,8.46419,swis1247,,14,2.6390573296152584
java1254,Javanese,,-7.001,109.287,java1254,,18,2.8903717578961645
buku1249,Bukusu,,0.68043,34.7719,buku1249,,156,5.049856007249537
swed1236,Swedish Sign Language,,58.929,16.1133,swed1236,,2,0.6931471805599453
midd1343,Middle High German,,48.254,10.599,midd1343,,186,5.225746673713202
nort3139,Levantine Arabic,,34.1709,36.0468,nort3139,,42,3.7376696182833684
dink1262,Dinka,,,,dink1262,,105,4.653960350157523
kaqc1270,Kaqchikel,,14.4662,-90.9881,kaqc1270,,68,4.219507705176107
oldh1241,Old High German (ca. 750-1050),,52.0,10.0,oldh1241,,7,1.9459101490553132
olde1238,Old English (ca. 450-1100),,51.06,-1.31,olde1238,,10,2.302585092994046
late1252,Late Latin,,,,late1252,,2,0.6931471805599453
kato1244,Kato,,39.7002,-123.432,kato1244,,1,0.0
neap1235,Continental Southern Italian,,39.2288,16.4225,neap1235,,87,4.465908118654584
sard1257,Sardinian,,,,sard1257,,5,1.6094379124341003
cors1241,Corsican,,41.7,9.25537,cors1241,,1,0.0
faro1244,Faroese,,62.0732,-6.88497,faro1244,,29,3.367295829986474
alor1252,Alor Malay,,,,alor1252,,17,2.833213344056216
isla1273,Island,,-10.38578,149.355593,isla1273,,1,0.0
swab1242,Swabian,,48.386796,9.987111,swab1242,,9,2.1972245773362196
chol1282,Chol,,17.4897,-92.4698,chol1282,,79,4.3694478524670215
cupe1243,Cupeño,,33.3148,-116.515,cupe1243,,1,0.0
cash1251,Cashibo-Cacataibo,,-8.70232,-75.4206,cash1251,,2,0.6931471805599453
mpar1238,Mparntwe Arrernte,,,,mpar1238,,4,1.3862943611198906
mann1248,Mann,,7.04616,-8.86405,mann1248,,2,0.6931471805599453
sout3269,South Baffin Inuktitut,,,,sout3269,,7,1.9459101490553132
buli1254,Buli (Ghana),,10.5763,-1.26748,buli1254,,131,4.875197323201151
tlin1245,Tlingit,,59.4447,-135.29,tlin1245,,10,2.302585092994046
boro1283,Boro,,7.496728,0.362291,boro1283,,22,3.091042453358316
urii1240,Uri,,-6.41993,146.608,urii1240,,1,0.0
daoo1238,Dao,,-3.28643,136.421,daoo1238,,1,0.0
lobo1240,Lobo,,,,lobo1240,,1,0.0
sout2739,Southern Tujia,,28.2368,110.022,sout2739,,2,0.6931471805599453
goth1244,Gothic,,46.9304,29.9786,goth1244,,17,2.833213344056216
para1311,Paraguayan Guaraní,,-25.60551,-57.08816,para1311,,3,1.0986122886681098
liby1240,Libyan Arabic,,22.0032,15.0014,liby1240,,10,2.302585092994046
chad1249,Chadian Arabic,,14.67,13.5,chad1249,,10,2.302585092994046
alge1239,Algerian Arabic,,35.4208,3.23033,alge1239,,5,1.6094379124341003
nand1264,Nande,,-0.24904,29.0243,nand1264,,60,4.0943445622221
berb1260,Berber,,,,berb1260,,19,2.9444389791664403
kusa1250,Kusaal,,10.9703,-0.38756,kusa1250,,2,0.6931471805599453
siss1242,Sissala of Burkina Faso,,11.0916,-2.38217,siss1242,,4,1.3862943611198906
defa1248,Defaka,,4.58451,7.50186,defa1248,,7,1.9459101490553132
yape1248,Yapese,,9.55811,138.125,yape1248,,2,0.6931471805599453
daur1238,Dagur,,48.0,124.0,daur1238,,87,4.465908118654584
bela1258,Belanda,,,,bela1258,,1,0.0
alem1243,Alemannic,,,,alem1243,,13,2.5649493574615367
kado1242,Kado,,21.5259,100.092,kado1242,,5,1.6094379124341003
whit1266,White Lachi,,22.726,104.66,whit1266,,2,0.6931471805599453
kuri1259,Kuria,,-1.50636,34.5049,kuri1259,,53,3.970291913552122
luok1236,Luo (Kenya and Tanzania),,-0.93296,34.4896,luok1236,,1,0.0
riop1234,Rioplatense Spanish,,,,riop1234,,39,3.6635616461296463
huam1248,Huamalíes-Dos de Mayo Huánuco Quechua,,-9.15718,-76.3372,huam1248,,4,1.3862943611198906
shek1245,Sheko,,7.05022,35.2826,shek1245,,3,1.0986122886681098
mode1257,Modern Dutch,,,,mode1257,,2,0.6931471805599453
midd1321,Middle Dutch,,51.656,5.34,midd1321,,4,1.3862943611198906
dava1250,Davani,,,,dava1250,,5,1.6094379124341003
olds1249,Old Spanish,,41.5,-3.9,olds1249,,200,5.298317366548036
buli1256,Buli,,,,buli1256,,31,3.4339872044851463
koko1269,Kokota,,-8.16481,159.191,koko1269,,6,1.791759469228055
benc1235,Bench,,7.04682,35.7673,benc1235,,6,1.791759469228055
culi1244,Culina,,-8.55268,-70.6648,culi1244,,2,0.6931471805599453
sion1247,Siona-Tetete,,0.31733,-76.0237,sion1247,,1,0.0
tzel1254,Tzeltal,,16.6384,-92.2786,tzel1254,,10,2.302585092994046
okan1243,Okanagan,,49.2745,-119.294,okan1243,,5,1.6094379124341003
spok1245,Spokane,,47.9087,-118.062,spok1245,,3,1.0986122886681098
colu1241,Columbia-Wenatchi,,48.217,-118.454,colu1241,,3,1.0986122886681098
shus1248,Shuswap,,50.8734,-119.667,shus1248,,2,0.6931471805599453
thom1243,Thompson,,50.1668,-120.193,thom1243,,1,0.0
tequ1244,Tequistlatecan,,,,tequ1244,,1,0.0
chur1257,Church Slavic,,43.7171,22.8442,chur1257,,16,2.772588722239781
yupi1267,Yupik,,,,yupi1267,,21,3.044522437723423
nant1250,Nanti,,-12.1018,-72.3507,nant1250,,2,0.6931471805599453
moba1244,Moba,,10.9496,0.159565,moba1244,,1,0.0
mong1331,Mongolian,,,,mong1331,,50,3.912023005428146
fong1242,Fong,,,,fong1242,,1,0.0
barg1250,Barguzin,,,,barg1250,,67,4.204692619390966
friu1240,Friulian,,46.1473,13.0493,friu1240,,16,2.772588722239781
hitt1242,Hittite,,40.0,35.0,hitt1242,,45,3.8066624897703196
nort2690,Northern Uzbek,,40.886,69.211,nort2690,,105,4.653960350157523
sici1248,Sicilian,,37.5735,14.0414,sici1248,,7,1.9459101490553132
nons1235,Central Catalan,,,,nons1235,,2,0.6931471805599453
mexi1248,Mexican Spanish,,,,mexi1248,,6,1.791759469228055
luxe1241,Moselle Franconian,,49.6839,6.14931,luxe1241,,7,1.9459101490553132
rhin1244,Rhenish Franconian,,,,rhin1244,,11,2.3978952727983707
penn1240,Pennsylvania German,,40.030507,-76.3211,penn1240,,4,1.3862943611198906
west2361,Western Yiddish,,51.6889,12.2601,west2361,,27,3.295836866004329
atin1240,Atina-Pazar,,,,atin1240,,74,4.30406509320417
stin1234,Bahasa Indonesia,,,,stin1234,,9,2.1972245773362196
mari1278,Mari,,,,mari1278,,1,0.0
some1244,Some,,,,some1244,,1,0.0
deni1241,Deni,,-6.74962,-67.5029,deni1241,,2,0.6931471805599453
toke1240,Tokelau,,-9.227642,-171.780833,toke1240,,21,3.044522437723423
nama1264,Nama (Namibia),,-25.0747,17.9767,nama1264,,73,4.290459441148391
aghe1239,Aghem,,6.38956,10.0807,aghe1239,,11,2.3978952727983707
huay1240,Huaylas Ancash Quechua,,-9.38709,-77.7768,huay1240,,6,1.791759469228055
shiw1234,Shiwa,,-0.091645,11.947061,shiw1234,,2,0.6931471805599453
tuuu1240,Monguoric,,36.8177,102.117,tuuu1240,,1,0.0
fior1235,Fiorentino,,,,fior1235,,4,1.3862943611198906
turo1239,Turoyo,,37.2275,42.1451,turo1239,,44,3.784189633918261
russ1264,Russia Buriat,,50.85331,105.5637,russ1264,,52,3.9512437185814275
daww1239,Dâw,,-0.1177,-67.2934,daww1239,,21,3.044522437723423
ticu1245,Ticuna,,-3.66289,-69.8723,ticu1245,,21,3.044522437723423
sout2941,South Awyu,,-7.36301,139.538,sout2941,,1,0.0
warl1254,Warlpiri,,-20.1008,131.05,warl1254,,6,1.791759469228055
domi1242,Dominican Spanish,,,,domi1242,,1,0.0
otta1242,Ottawa,,44.5988,-83.226,otta1242,,6,1.791759469228055
chip1241,Chippewa,,47.347,-94.2738,chip1241,,2,0.6931471805599453
minn1241,Min Nan Chinese,,24.5,118.17,minn1241,,5,1.6094379124341003
juru1256,Yudja,,-10.9354,-53.3472,juru1256,,4,1.3862943611198906
moos1236,Moose Cree,,51.0686,-80.6912,moos1236,,1,0.0
wash1253,Washo,,38.8184,-119.64,wash1253,,2,0.6931471805599453
lega1250,Lega-Mwenga,,-3.39007,28.2621,lega1250,,1,0.0
nupe1254,Nupe-Nupe-Tako,,9.18404,5.40031,nupe1254,,2,0.6931471805599453
oldf1239,Old French (842-ca. 1400),,48.8,1.11,oldf1239,,20,2.995732273553991
piem1238,Piemontese,,45.4633,8.32366,piem1238,,1,0.0
midd1316,Middle French,,,,midd1316,,10,2.302585092994046
bemb1257,Bemba (Zambia),,-10.6122,29.2993,bemb1257,,1,0.0
pite1240,Pite Saami,,66.4011,17.4261,pite1240,,324,5.780743515792329
oira1263,Oirata,,-8.09044,127.201,oira1263,,5,1.6094379124341003
mull1237,Mullukmulluk,,-13.427,130.664,mull1237,,2,0.6931471805599453
ipai1240,Ipai,,33.005,-116.993,ipai1240,,1,0.0
tenn1246,Tennet,,4.91107,32.6307,tenn1246,,17,2.833213344056216
vall1252,Valley Maidu,,39.8078,-121.191,vall1252,,6,1.791759469228055
savo1255,Savosavo,,-9.12853,159.814,savo1255,,25,3.2188758248682006
moha1256,Mohave,,34.8866,-114.599,moha1256,,25,3.2188758248682006
wala1270,Walapai,,,,wala1270,,4,1.3862943611198906
hava1249,Havasupai,,,,hava1249,,7,1.9459101490553132
bora1271,Borana-Arsi-Guji Oromo,,1.05676,37.882,bora1271,,12,2.4849066497880004
alab1254,Alaba-K'abeena,,7.39014,38.1732,alab1254,,16,2.772588722239781
wola1242,Wolaytta,,6.32668,37.7537,wola1242,,13,2.5649493574615367
arbo1245,Arbore,,4.92183,36.7986,arbo1245,,12,2.4849066497880004
maaa1253,Maa,,11.5205,107.339,maaa1253,,14,2.6390573296152584
dato1239,Barabayiiga-Gisamjanga,,-4.4131,35.2321,dato1239,,8,2.0794415416798357
ajie1238,Ajië,,-21.3029,165.468,ajie1238,,16,2.772588722239781
yava1252,Yavapai,,,,yava1252,,10,2.302585092994046
kaki1249,Kaki Ae,,-7.9946,145.816,kaki1249,,1,0.0
eipo1242,Eipomek,,-4.33691,140.045,eipo1242,,2,0.6931471805599453
coco1261,Cocopa,,32.376,-114.848,coco1261,,5,1.6094379124341003
pari1256,Päri,,5.09472,32.4822,pari1256,,2,0.6931471805599453
kild1236,Kildin Saami,,68.2158,35.8348,kild1236,,14,2.6390573296152584
kalm1244,Kalmyk,,,,kalm1244,,6,1.791759469228055
lowe1385,Lower Sorbian,,51.6621,13.9407,lowe1385,,3,1.0986122886681098
oroc1248,Oroch,,50.32354,137.85131,oroc1248,,7,1.9459101490553132
sali1295,Saliba,,-10.6148,150.727,sali1295,,4,1.3862943611198906
endo1242,Endo,,,,endo1242,,4,1.3862943611198906
csan1238,Csángó,,,,csan1238,,3,1.0986122886681098
east2428,Eastern Dajuic,,,,east2428,,2,0.6931471805599453
bolg1250,Bolgarian,,48.671481,42.729234,bolg1250,,3,1.0986122886681098
oldr1238,Old Russian,,54.813,31.827,oldr1238,,2,0.6931471805599453
kaer1234,Kaera,,-8.3287,124.0177,kaer1234,,12,2.4849066497880004
abui1241,Abui,,-8.31058,124.588,abui1241,,138,4.927253685157205
blag1240,Blagar,,-8.31787,124.251,blag1240,,22,3.091042453358316
kelo1247,Klon,,-8.40688,124.429,kelo1247,,12,2.4849066497880004
lamm1241,Western Pantar,,-8.52787,124.057,lamm1241,,74,4.30406509320417
adan1251,Adang,,-8.18958,124.448,adan1251,,40,3.6888794541139363
sawi1256,Sawila,,-8.29105,125.078,sawi1256,,8,2.0794415416798357
buna1278,Bunak,,-9.13618,125.216,buna1278,,7,1.9459101490553132
enga1252,Enga,,-5.45619,143.685,enga1252,,2,0.6931471805599453
nucl1630,Barai,,-9.46246,147.899,nucl1630,,2,0.6931471805599453
inan1242,Inanwatan,,,,inan1242,,4,1.3862943611198906
wers1238,Wersing,,-8.33936,124.932,wers1238,,46,3.828641396489095
kama1365,Kamang,,-8.26897,124.792,kama1365,,102,4.624972813284271
urdu1245,Urdu,,25.0,67.0,urdu1245,,2,0.6931471805599453
mauw1238,Mauwake,,-4.52416,145.394,mauw1238,,2133,7.665284718471351
east2303,Archaic Finnish Swedish,,62.476944,21.348611,east2303,,3,1.0986122886681098
orsa1234,Orsamål,,,,orsa1234,,7,1.9459101490553132
elfd1234,Elfdalian,,,,elfd1234,,62,4.127134385045092
soll1234,Sollerömål,,,,soll1234,,12,2.4849066497880004
arch1246,Archaic Norrlandic,,66.32,22.84,arch1246,,6,1.791759469228055
paas1238,Paasaal,,10.2004,-1.8048,paas1238,,4,1.3862943611198906
gonj1241,Gonja,,8.48801,-0.72757,gonj1241,,2,0.6931471805599453
vagl1239,Vagla,,9.33848,-2.31333,vagl1239,,1,0.0
wali1263,Wali (Ghana),,10.0212,-2.31263,wali1263,,3,1.0986122886681098
grus1239,Grusi,,,,grus1239,,1,0.0
kase1253,Kasem,,11.0824,-1.39076,kase1253,,5,1.6094379124341003
kwaa1262,Baa,,9.42222,11.4439,kwaa1262,,7,1.9459101490553132
gura1261,Gur,,,,gura1261,,3,1.0986122886681098
aust1307,Austronesian,,,,aust1307,,14,2.6390573296152584
papu1250,Papuan Malay,,-2.53482,139.651,papu1250,,1446,7.27655640271871
sarm1242,Sarmi,,,,sarm1242,,25,3.2188758248682006
nucl1632,Sentani,,-2.6013,140.512,nucl1632,,1,0.0
nort2828,North Moluccan Malay,,-0.86437,128.323,nort2828,,2,0.6931471805599453
biak1248,Biak,,-0.9523,135.879,biak1248,,6,1.791759469228055
dobo1244,Dobo Malay,,,,dobo1244,,1,0.0
isir1237,Isirawa,,-1.88775,138.595,isir1237,,2,0.6931471805599453
wakd1237,Wakde,,-1.98457,139.008,wakd1237,,2,0.6931471805599453
bone1255,Bonerif,,-2.09529,139.208,bone1255,,2,0.6931471805599453
chim1302,Bolivar-North Chimborazo Highland Quichua,,-1.36727,-78.8521,chim1302,,37,3.6109179126442243
warl1255,Warlmanpa,,-18.949,133.862,warl1255,,1,0.0
geee1239,Ge,,26.8542,107.823,geee1239,,2,0.6931471805599453
mala1533,Malacca-Batavia Portuguese Creole,,2.188087,102.262059,mala1533,,1,0.0
saot1239,Sãotomense,,0.28332,6.61935,saot1239,,3,1.0986122886681098
yuch1247,Yuchi,,35.75,-86.75,yuch1247,,1,0.0
mand1446,Mandan,,46.83,-101.0,mand1446,,17,2.833213344056216
bilo1248,Biloxi,,31.32,-89.1951,bilo1248,,10,2.302585092994046
chic1270,Chickasaw,,34.0,-88.0,chic1270,,2,0.6931471805599453
ofoo1242,Ofo,,30.43,-91.75,ofoo1242,,2,0.6931471805599453
atak1252,Atakapa,,30.9121,-93.0827,atak1252,,2,0.6931471805599453
chit1248,Chitimacha,,30.3386,-90.9123,chit1248,,2,0.6931471805599453
natc1249,Natchez,,31.75,-91.33,natc1249,,2,0.6931471805599453
kans1243,Kansa,,39.0,-94.4,kans1243,,6,1.791759469228055
iowa1246,Iowa,,,,iowa1246,,5,1.6094379124341003
iowa1245,Iowa-Oto,,40.0511,-95.5213,iowa1245,,12,2.4849066497880004
hida1246,Hidatsa,,47.33,-102.0,hida1246,,29,3.367295829986474
hoch1243,Ho-Chunk,,43.5,-88.5,hoch1243,,146,4.983606621708336
assi1247,Assiniboine,,49.2923,-106.068,assi1247,,11,2.3978952727983707
omah1248,Omaha,,,,omah1248,,12,2.4849066497880004
omah1247,Omaha-Ponca,,42.0944,-96.5295,omah1247,,15,2.70805020110221
osag1243,Osage,,36.7828,-96.2949,osag1243,,5,1.6094379124341003
sout2969,Southern Paiute,,37.0,-114.0,sout2969,,1,0.0
assa1263,Assamese,,26.0876,91.2932,assa1263,,10,2.302585092994046
sali1255,Salishan,,,,sali1255,,8,2.0794415416798357
siwu1238,Siwu,,7.23811,0.44362,siwu1238,,1,0.0
yong1288,Yongning Na,,,,yong1288,,198,5.288267030694535
mand1469,Mande,,,,mand1469,,3,1.0986122886681098
laze1238,Laze,,27.85,101.45,laze1238,,1,0.0
nais1236,Naish,,,,nais1236,,1,0.0
shix1238,Shixing,,28.3895,100.4,shix1238,,2,0.6931471805599453
sini1245,Sinitic,,,,sini1245,,3,1.0986122886681098
naxi1245,Naxi,,27.5,100.0,naxi1245,,3,1.0986122886681098
roma1334,Romance,,,,roma1334,,21,3.044522437723423
here1253,Herero,,-21.0231,20.5655,here1253,,8,2.0794415416798357
lugu1238,Luguru,,-6.86828,37.5557,lugu1238,,11,2.3978952727983707
molo1266,Moloko,,10.7933,14.2521,molo1266,,1031,6.93828448401696
muya1243,Muyang,,10.86047,14.21246,muya1243,,4,1.3862943611198906
vame1236,Vame,,10.9481,14.2131,vame1236,,1,0.0
mama1272,Mama,,8.8062,8.78601,mama1272,,2,0.6931471805599453
gagn1235,Gagnoa Bété,,6.10051,-5.9701,gagn1235,,4,1.3862943611198906
krua1234,Kru,,,,krua1234,,2,0.6931471805599453
gbad1242,Gbadi,,,,gbad1242,,4,1.3862943611198906
tief1242,Tiefo-Daramandugu,,10.7184,-4.52619,tief1242,,8,2.0794415416798357
adan1247,Adangme,,5.9437,0.13243,adan1247,,22,3.091042453358316
tsoo1241,Tso,,9.53256,11.4972,tsoo1241,,3,1.0986122886681098
maay1238,Maay,,3.22288,43.6182,maay1238,,12,2.4849066497880004
pula1263,Pulaar,,13.8694,-13.4482,pula1263,,42,3.7376696182833684
sere1260,Sereer,,13.8941,-16.3916,sere1260,,78,4.356708826689592
ibib1240,Ibibio,,5.15279,7.86688,ibib1240,,61,4.110873864173311
akwa1248,Akwa,,-0.39897,15.4623,akwa1248,,2,0.6931471805599453
sene1264,Seneca,,42.56,-77.53,sene1264,,2,0.6931471805599453
zagh1240,Beria,,17.4842,23.4626,zagh1240,,16,2.772588722239781
buna1275,Bunaba,,-17.8297,125.631,buna1275,,2,0.6931471805599453
tama1332,Tama,,,,tama1332,,1,0.0
para1313,Paranawát,,-9.34239,-59.053,para1313,,2,0.6931471805599453
dand1239,Danda,,,,dand1239,,1,0.0
kobi1242,Kobi,,,,kobi1242,,1,0.0
fant1241,Fante,,,,fant1241,,18,2.8903717578961645
yaaa1241,Yaa,,,,yaaa1241,,3,1.0986122886681098
yaww1238,Yaw,,21.6,94.8333,yaww1238,,2,0.6931471805599453
dege1246,Degema,,4.73373,6.80991,dege1246,,40,3.6888794541139363
logo1258,Logooli,,0.09487,34.729,logo1258,,137,4.919980925828125
kaon1241,Kaonde,,-12.4129,25.7646,kaon1241,,3,1.0986122886681098
idak1244,Idakho,,,,idak1244,,3,1.0986122886681098
sira1266,Sira,,-1.78084,10.4635,sira1266,,10,2.302585092994046
nyan1308,Nyanja,,-14.8047,32.8108,nyan1308,,68,4.219507705176107
tswa1253,Tswana,,-24.368,24.7587,tswa1253,,4,1.3862943611198906
makh1264,Makhuwa,,-14.8509,38.8052,makh1264,,17,2.833213344056216
mako1251,Makonde,,-10.9906,39.5133,mako1251,,12,2.4849066497880004
rong1268,Ronga,,-26.7329,32.6167,rong1268,,14,2.6390573296152584
chan1318,Changana,,,,chan1318,,4,1.3862943611198906
egyp1245,Egyptian,,,,egyp1245,,2,0.6931471805599453
jita1239,Jita,,-1.62681,33.9141,jita1239,,6,1.791759469228055
digo1243,Digo,,-4.62101,39.1752,digo1243,,16,2.772588722239781
fuli1240,Fuliiru,,-3.04022,28.9865,fuli1240,,4,1.3862943611198906
mwan1247,Mwani,,-12.5821,40.4601,mwan1247,,4,1.3862943611198906
bena1259,Bena,,,,bena1259,,2,0.6931471805599453
kabw1241,Kabwa,,-1.7124,34.3923,kabw1241,,1,0.0
suba1252,Suba-Simbiti,,-1.103296,34.268,suba1252,,3,1.0986122886681098
kway1241,Kwaya,,-1.80737,33.71,kway1241,,2,0.6931471805599453
lopi1242,Lopit,,4.6986,32.7534,lopi1242,,9,2.1972245773362196
bamb1262,Bambassi,,9.82554,34.6522,bamb1262,,76,4.330733340286331
hozo1236,Hozo,,9.38875,34.60448,hozo1236,,1,0.0
urho1239,Urhobo,,5.31155,5.86148,urho1239,,4,1.3862943611198906
